index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
375323,961,6,20/12/2014,803,1,0,0,0,7890
98371,472,4,22/01/2015,587,1,0,0,0,5118
252617,564,6,14/12/2013,461,1,0,0,0,4667
465683,15,2,24/02/2015,544,1,0,0,0,4697
201714,646,4,08/01/2015,810,1,1,0,0,7735
492889,697,3,07/01/2015,1064,1,1,0,0,9775
179600,844,3,13/02/2013,445,1,0,0,0,4062
240745,74,6,15/03/2014,640,1,0,0,0,6078
134433,764,5,19/12/2014,689,1,1,0,0,8123
208712,683,5,26/09/2014,720,1,0,0,0,6013
12060,557,4,12/06/2014,623,1,0,0,0,5180
58003,473,1,02/09/2013,491,1,0,0,1,4723
468726,23,6,05/10/2013,393,1,0,0,0,3942
316365,1088,6,19/07/2014,278,1,0,0,0,2894
212671,704,7,02/03/2014,0,0,0,0,0,0
333066,41,7,26/01/2014,0,0,0,0,0,0
218195,1071,6,26/04/2014,554,1,0,0,0,5077
441691,320,4,27/06/2013,1882,1,0,0,1,12217
150308,35,1,25/05/2015,0,0,0,a,0,0
697239,20,7,03/03/2013,0,0,0,0,0,0
666505,240,6,01/11/2014,367,1,0,0,0,3652
74259,1084,6,11/07/2015,715,1,0,0,0,6644
163468,911,4,24/10/2013,956,1,1,0,0,8296
470135,715,5,28/03/2014,723,1,0,0,0,6853
337663,716,4,10/01/2013,389,1,1,0,0,4572
631782,1031,6,22/02/2014,368,1,0,0,0,3420
671557,892,6,08/06/2013,367,1,0,0,0,3444
98187,996,4,28/11/2013,658,1,0,0,0,6392
445753,547,4,02/07/2015,469,1,1,0,0,5823
24840,1080,6,06/07/2013,823,1,0,0,0,7168
122576,270,4,07/08/2014,1131,1,1,0,1,9422
370257,766,4,05/12/2013,594,1,1,0,0,6986
298874,227,7,30/11/2014,0,0,0,0,0,0
504527,222,2,25/11/2014,662,1,1,0,0,7324
330779,418,3,24/07/2013,463,1,0,0,1,4170
182896,1055,3,19/03/2014,986,1,1,0,0,8392
16085,994,2,14/01/2014,358,1,0,0,0,3570
647885,312,3,24/06/2015,434,1,0,0,0,4439
532531,1100,3,08/07/2015,550,1,0,0,1,4500
198617,159,2,10/02/2015,588,1,0,0,0,5504
683324,163,6,01/03/2014,722,1,0,0,0,7114
295451,662,6,26/01/2013,604,1,0,0,0,5530
687944,433,4,03/04/2014,684,1,1,0,0,7133
641222,817,1,03/03/2014,3478,1,1,0,0,26735
703933,877,4,19/09/2013,790,1,0,0,0,6110
424998,793,1,07/10/2013,700,1,1,0,0,8160
143988,893,6,19/10/2013,733,1,0,0,0,6226
7979,354,1,21/01/2013,539,1,1,0,0,6362
293540,799,5,06/09/2013,831,1,0,0,0,7302
639120,602,7,30/06/2013,0,0,0,0,0,0
672,1066,3,06/08/2014,1051,1,1,0,1,9138
374994,61,1,22/04/2013,576,1,1,0,0,6783
375016,849,3,16/04/2014,953,1,1,0,1,8693
337878,459,5,07/06/2013,1216,1,1,0,0,9961
324835,1044,2,17/06/2014,987,1,1,0,1,8302
39384,431,2,28/05/2013,1040,1,1,0,0,9978
4745,164,4,20/02/2014,630,1,1,0,0,6244
265561,950,7,31/08/2014,0,0,0,0,0,0
349800,470,2,23/07/2013,1589,1,0,0,1,10771
123844,168,1,20/01/2014,1032,1,1,0,0,10333
114360,238,5,22/08/2014,1115,1,1,0,0,9145
221929,641,6,06/09/2014,361,1,0,0,0,3295
372256,994,1,09/02/2015,443,1,0,0,0,4493
698709,836,3,02/10/2013,739,1,0,0,0,5971
84121,330,4,05/02/2015,453,1,1,0,0,4956
269697,693,2,09/04/2013,686,1,1,0,0,7101
693860,631,4,25/09/2014,549,1,0,0,0,4800
286231,323,4,18/07/2013,615,1,1,0,1,6160
351854,289,7,31/08/2014,0,0,0,0,1,0
389022,1104,1,17/06/2013,515,1,1,0,0,6250
615308,583,2,16/09/2014,453,1,1,0,0,5222
611363,335,6,11/01/2014,1802,1,0,0,0,10853
13827,923,6,06/06/2015,525,1,0,0,0,5270
697639,223,5,07/03/2014,942,1,1,0,0,8477
525730,81,7,08/06/2014,0,0,0,0,0,0
329560,910,7,23/06/2013,0,0,0,0,0,0
155466,626,6,19/10/2013,752,1,0,0,0,6411
577963,994,7,20/01/2013,0,0,0,0,0,0
540107,584,7,06/04/2014,0,0,0,0,0,0
390176,741,7,07/04/2013,0,0,0,0,0,0
73104,355,7,16/06/2013,0,0,0,0,0,0
551424,380,5,02/08/2013,1293,1,1,0,1,11544
256560,375,5,21/03/2014,789,1,1,0,0,7941
433144,864,1,22/04/2013,783,1,1,0,0,7990
577908,672,5,15/08/2014,1256,1,0,0,1,8848
677515,475,7,28/04/2013,0,0,0,0,0,0
699651,684,3,12/03/2014,450,1,0,0,0,4379
1997,104,5,31/07/2015,1223,1,1,0,1,11648
533144,1115,5,10/01/2014,475,1,1,0,1,5587
327399,187,7,22/02/2015,0,0,0,0,0,0
380540,1058,1,22/06/2015,504,1,0,0,0,4881
198851,989,1,07/10/2013,794,1,1,0,0,8297
378133,924,6,21/06/2014,298,1,0,0,0,2726
56447,905,2,19/11/2013,1636,1,1,0,0,13332
547010,151,6,17/01/2015,606,1,0,0,0,6298
334312,788,4,05/03/2015,1729,1,1,0,0,16920
66685,51,1,20/05/2013,0,0,0,a,0,0
96036,510,2,13/05/2014,732,1,0,0,0,5730
416055,938,2,18/06/2013,1089,1,1,0,0,9007
475061,677,7,19/07/2015,0,0,0,0,0,0
139735,1090,4,22/01/2015,643,1,0,0,0,5865
570368,265,7,30/11/2014,0,0,0,0,0,0
146113,525,5,26/09/2014,772,1,0,0,0,6518
349331,558,4,09/01/2014,465,1,1,0,0,4962
83985,170,4,14/08/2014,493,1,0,0,1,4599
530778,474,7,24/11/2013,0,0,0,0,0,0
531484,456,5,07/02/2014,855,1,1,0,0,7786
218073,114,5,14/06/2013,569,1,0,0,0,5260
144976,226,7,26/10/2014,0,0,0,0,1,0
664855,1091,4,18/04/2013,597,1,0,0,0,5446
655819,161,4,23/05/2013,686,1,0,0,0,5945
698621,510,5,29/05/2015,978,1,0,0,0,8381
422679,584,2,24/06/2014,363,1,0,0,0,3704
61759,1041,4,19/12/2013,784,1,1,0,0,8143
265490,930,4,22/05/2014,1087,1,1,0,0,8497
163017,167,3,31/07/2013,1439,1,1,0,1,12928
548981,1028,1,28/10/2013,424,1,0,0,1,3950
268275,513,6,07/02/2015,1842,1,0,0,0,13780
373194,785,6,12/01/2013,506,1,0,0,0,4560
353324,502,7,20/07/2014,0,0,0,0,0,0
641674,292,3,27/08/2014,673,1,0,0,0,5542
639272,478,4,06/03/2014,743,1,1,0,0,7058
180839,300,1,01/06/2015,923,1,1,0,0,10270
357239,551,1,11/05/2015,1043,1,0,0,0,7993
222312,79,2,09/07/2013,534,1,0,0,0,4718
220374,941,7,25/08/2013,0,0,0,0,0,0
50146,836,7,02/03/2014,0,0,0,0,0,0
407499,319,7,19/07/2015,0,0,0,0,0,0
608665,611,2,23/04/2013,501,1,1,0,0,5584
435478,572,5,10/10/2014,623,1,1,0,1,6396
19773,450,6,18/04/2015,1198,1,0,0,0,9288
119195,496,4,19/09/2013,737,1,0,0,0,5561
383884,242,7,02/11/2014,0,0,0,0,0,0
171991,12,4,10/01/2013,874,1,1,0,0,7421
380355,571,3,16/10/2013,418,1,0,0,0,4078
138147,415,1,21/07/2014,484,1,0,0,0,4937
41298,650,4,11/06/2015,532,1,0,0,0,5090
628780,570,7,03/03/2013,0,0,0,0,0,0
229377,896,4,05/09/2013,1035,1,0,0,0,7556
225098,339,7,26/07/2015,0,0,0,0,0,0
291556,34,7,03/03/2013,0,0,0,0,0,0
574341,511,5,01/05/2015,0,0,1,a,0,0
706793,834,6,15/06/2013,450,1,0,0,0,4249
67919,506,3,08/01/2014,1050,1,1,0,0,9131
95206,259,4,24/07/2014,2472,1,0,0,0,12892
571274,755,7,14/12/2014,0,0,0,0,0,0
87132,560,6,21/06/2014,1755,1,0,0,0,12720
504667,914,6,04/05/2013,839,1,0,0,0,7238
39974,982,1,13/07/2015,1024,1,1,0,1,10919
619871,891,3,13/02/2013,943,1,0,0,0,7098
206544,287,7,18/08/2013,0,0,0,0,0,0
56608,979,3,08/07/2015,592,1,0,0,0,5411
266311,236,2,14/01/2014,869,1,0,0,0,6693
394100,322,5,15/11/2013,472,1,0,0,0,4633
394332,656,3,17/04/2013,336,1,0,0,0,3135
72615,337,3,29/04/2015,408,1,1,0,0,5143
521634,898,2,28/04/2015,931,1,1,0,0,9352
661839,532,6,23/08/2014,1116,1,0,0,0,9045
500338,735,4,04/12/2014,647,1,1,0,0,7603
58867,322,4,07/05/2015,694,1,1,0,0,7293
638435,914,2,12/05/2015,1200,1,0,0,0,9294
455737,654,5,21/03/2014,677,1,1,0,0,6555
251852,875,1,12/01/2015,577,1,1,0,0,6740
598628,1074,1,16/12/2013,962,1,1,0,0,11608
325102,1094,4,14/03/2013,252,1,0,0,0,2599
5588,735,1,09/06/2014,0,0,0,a,0,0
154645,1053,3,17/07/2013,1165,1,1,0,1,9768
524997,257,5,10/01/2014,694,1,1,0,0,6887
50300,782,4,26/12/2013,0,0,0,c,1,0
642517,48,7,05/10/2014,0,0,0,0,0,0
690872,905,7,10/11/2013,0,0,0,0,0,0
337571,777,2,09/06/2015,310,1,0,0,0,3306
672674,821,1,22/07/2013,752,1,0,0,1,6470
635487,731,2,17/06/2014,1202,1,1,0,0,10622
164066,356,4,14/11/2013,331,1,0,0,0,3541
176792,620,1,23/06/2014,676,1,0,0,0,5711
164595,742,6,10/05/2014,1027,1,0,0,0,8489
190574,601,2,15/04/2014,428,1,1,0,1,5526
587122,514,3,23/10/2013,591,1,1,0,0,5946
642533,475,5,27/02/2015,856,1,0,0,0,7406
287426,340,1,07/10/2013,899,1,1,0,1,9522
243977,222,6,11/05/2013,378,1,0,0,0,3585
322402,590,3,23/04/2014,339,1,0,0,1,3446
95667,399,4,03/04/2014,594,1,1,0,0,6093
299401,241,5,26/07/2013,645,1,0,0,1,5753
245302,1058,6,15/06/2013,448,1,0,0,0,4358
517780,761,1,06/10/2014,1360,1,1,0,0,12167
534230,436,1,23/06/2014,563,1,0,0,0,5026
462108,645,3,24/06/2015,1072,1,0,0,0,8249
464076,413,7,04/05/2014,0,0,0,0,0,0
335015,855,7,03/03/2013,0,0,0,0,0,0
703023,427,7,22/02/2015,0,0,0,0,0,0
76989,282,7,29/03/2015,0,0,0,0,0,0
242713,911,4,16/04/2015,864,1,1,0,1,8515
567087,313,1,07/04/2014,671,1,0,0,0,5856
463756,253,4,30/05/2013,0,0,1,a,0,0
492233,255,2,07/07/2015,517,1,0,0,1,4999
15630,71,6,21/12/2013,1001,1,0,0,0,10064
503639,7,5,06/06/2014,1136,1,1,0,0,10156
325838,917,4,13/03/2014,668,1,0,0,0,5412
300092,233,3,06/02/2013,1016,1,1,0,0,8794
618768,392,2,13/05/2014,630,1,0,0,0,5833
302299,548,3,04/02/2015,477,1,1,0,0,5804
139996,449,4,15/05/2014,1435,1,0,0,0,9903
226994,1092,7,01/06/2014,0,0,0,0,0,0
660032,679,1,07/04/2014,1138,1,0,0,0,7894
531442,1027,6,09/11/2013,1724,1,0,0,0,11378
299439,304,7,07/04/2013,0,0,0,0,0,0
621211,414,1,07/10/2013,552,1,1,0,0,6978
348155,526,2,02/12/2014,1887,1,1,0,0,16677
254493,540,3,21/01/2015,410,1,0,0,0,4276
560818,40,4,23/07/2015,576,1,0,0,1,4847
577616,250,6,16/03/2013,618,1,0,0,0,6230
498882,340,4,19/06/2014,668,1,1,0,0,6699
652084,232,2,18/11/2014,220,1,0,0,0,2469
217777,372,3,05/11/2014,848,1,1,0,0,8460
549928,962,1,21/04/2014,0,0,0,b,1,0
86821,366,5,04/04/2014,662,1,1,0,0,6655
414774,938,6,25/05/2013,794,1,0,0,0,6791
312726,592,3,07/08/2013,496,1,0,0,1,4645
254047,296,1,27/05/2013,969,1,1,0,0,9799
339453,737,5,29/05/2015,1017,1,0,0,0,9578
224856,572,2,06/05/2014,575,1,1,0,0,6576
634960,257,2,26/05/2015,700,1,0,0,1,6282
567062,504,5,04/07/2014,877,1,1,0,0,8054
134831,540,6,31/01/2015,462,1,0,0,0,5066
577138,873,2,28/07/2015,441,1,1,0,1,5439
103712,383,3,18/02/2015,2102,1,1,0,0,17560
74818,125,2,15/01/2013,1494,1,0,0,0,10006
654707,266,1,15/04/2013,646,1,0,0,0,5262
447681,209,2,31/12/2013,480,1,0,0,1,4425
46139,675,3,08/04/2015,385,1,0,0,1,3817
458804,97,6,24/08/2013,410,1,0,0,0,3860
69591,937,2,13/05/2014,462,1,0,0,0,4491
294276,85,7,18/08/2013,1627,1,0,0,0,11439
235712,506,3,08/10/2014,894,1,1,0,1,8009
241573,759,4,09/05/2013,0,0,0,a,0,0
620273,693,4,22/08/2013,383,1,0,0,0,3659
31090,147,7,19/04/2015,0,0,0,0,0,0
47011,258,4,21/03/2013,448,1,1,0,0,4833
274010,188,6,20/12/2014,576,1,0,0,0,6132
246597,482,3,01/04/2015,1217,1,1,0,0,11663
121724,487,3,22/01/2014,625,1,1,0,0,6312
13294,529,1,04/05/2015,944,1,1,0,0,10718
599577,676,6,03/05/2014,1466,1,0,0,0,9265
151,738,6,01/11/2014,0,0,0,a,0,0
329041,101,7,22/12/2013,0,0,0,0,0,0
72357,784,4,02/10/2014,1171,1,1,0,0,10784
416355,333,4,16/05/2013,1380,1,1,0,0,10606
686191,212,6,01/02/2014,342,1,0,0,0,3372
226495,861,3,27/11/2013,491,1,0,0,0,4852
636644,67,2,24/09/2013,897,1,1,0,0,8076
666020,424,7,02/03/2014,0,0,0,0,0,0
217294,142,2,01/01/2013,0,0,0,a,1,0
366222,1006,5,06/06/2014,856,1,1,0,1,7587
500801,149,1,30/09/2013,555,1,0,0,0,5538
647457,899,1,15/12/2014,987,1,1,0,0,12007
161623,95,1,23/12/2013,1777,1,0,0,1,16292
467569,965,1,14/07/2014,1110,1,1,0,0,10808
323592,300,7,10/02/2013,0,0,0,0,0,0
688226,178,3,06/03/2013,965,1,1,0,0,8475
251070,1082,6,19/07/2014,666,1,0,0,0,6006
155836,412,2,03/09/2013,501,1,0,0,1,4935
323570,127,1,11/03/2013,521,1,0,0,0,4648
663100,823,2,29/07/2014,573,1,1,0,1,6401
685811,18,6,19/07/2014,474,1,0,0,0,4289
510034,429,3,08/01/2014,515,1,1,0,0,6039
339750,529,7,17/08/2014,0,0,0,0,0,0
211421,68,4,12/09/2013,1127,1,1,0,0,9185
70275,851,1,02/06/2014,605,1,1,0,0,6894
346292,608,3,24/04/2013,935,1,1,0,0,8155
367103,117,7,29/12/2013,0,0,0,0,0,0
441829,106,1,27/10/2014,787,1,0,0,1,6282
542586,99,5,31/07/2015,507,1,1,0,0,6152
627998,662,4,22/05/2014,700,1,1,0,0,6867
386643,429,4,25/04/2013,419,1,1,0,0,4861
516089,772,2,09/07/2013,335,1,0,0,1,3047
115763,977,3,17/07/2013,624,1,1,0,0,6284
342800,549,7,17/08/2014,0,0,0,0,0,0
381273,406,3,19/11/2014,460,1,0,0,0,4504
96550,239,3,20/03/2013,386,1,1,0,0,4290
532446,213,4,24/04/2014,551,1,0,0,1,5004
502903,637,7,14/07/2013,0,0,0,0,0,0
590981,36,6,05/10/2013,1231,1,0,0,0,9471
21723,561,1,26/08/2013,812,1,1,0,1,8419
386271,843,3,09/10/2013,1555,1,1,0,1,15005
516069,961,7,08/12/2013,0,0,0,0,0,0
375890,410,5,05/07/2013,842,1,1,0,0,8005
374947,849,7,24/11/2013,0,0,0,0,0,0
662971,359,3,02/04/2014,599,1,1,0,0,6658
353350,122,3,06/02/2013,653,1,1,0,0,6591
162134,1033,2,05/03/2013,1583,1,1,0,0,15288
654102,957,6,26/04/2014,500,1,0,0,0,4543
392245,315,6,30/11/2013,460,1,0,0,0,4883
543846,382,2,13/01/2015,658,1,1,0,0,7300
291560,741,3,05/06/2013,812,1,1,0,0,7849
260464,641,2,14/05/2013,634,1,1,0,0,6715
39119,319,2,08/07/2014,633,1,0,0,0,5670
634108,703,7,17/03/2013,0,0,0,0,0,0
148865,660,5,27/09/2013,595,1,1,0,0,5969
321983,380,7,02/03/2014,0,0,0,0,0,0
658152,649,3,13/03/2013,389,1,0,0,0,3561
708453,484,3,11/09/2013,608,1,1,0,0,6218
22717,294,5,29/05/2015,848,1,0,0,0,8232
123532,56,2,17/09/2013,319,1,0,0,0,3565
15577,993,3,13/11/2013,611,1,0,0,0,5419
71586,373,3,24/04/2013,261,1,1,0,0,3584
58424,916,3,21/01/2015,630,1,0,0,0,5277
327593,1054,3,04/02/2015,706,1,1,0,0,7182
642834,473,4,12/12/2013,527,1,0,0,0,5141
538345,668,3,04/02/2015,1121,1,1,0,1,9603
464165,857,1,10/11/2014,1006,1,1,0,0,9694
701034,901,7,10/05/2015,0,0,0,0,0,0
601558,834,2,07/05/2013,614,1,0,0,0,5229
685347,732,3,16/04/2014,880,1,1,0,1,8485
409178,553,5,17/01/2014,583,1,0,0,0,5025
508462,1108,1,07/04/2014,591,1,0,0,0,4967
601868,268,6,16/11/2013,479,1,0,0,0,4496
321353,473,2,12/03/2013,357,1,0,0,0,3462
686857,218,4,02/05/2013,912,1,1,0,0,8583
3734,788,4,01/05/2014,0,0,1,a,0,0
65178,1095,6,22/02/2014,438,1,0,0,0,3948
476264,623,3,15/07/2015,871,1,1,0,1,8432
258974,1049,5,06/03/2015,709,1,1,0,0,6939
619775,349,4,13/11/2014,823,1,1,0,0,7908
150163,1002,1,01/07/2013,842,1,1,0,1,8558
88409,884,3,10/06/2015,502,1,0,0,0,4879
543014,734,4,31/01/2013,785,1,0,0,0,6969
684125,349,3,13/11/2013,758,1,0,0,0,6392
637010,281,3,04/03/2015,507,1,1,0,0,5779
553424,549,6,26/10/2013,450,1,0,0,0,4118
698947,516,3,28/05/2014,771,1,0,0,0,6636
175346,357,1,13/10/2014,990,1,0,0,0,7547
669307,230,3,15/07/2015,1017,1,1,0,0,9248
318008,161,5,31/10/2014,1048,1,0,0,0,9208
255485,506,7,03/11/2013,0,0,0,0,0,0
613237,652,7,26/04/2015,0,0,0,0,0,0
232052,1070,3,09/07/2014,672,1,0,0,0,5598
406635,395,2,08/10/2013,637,1,1,0,0,7026
710577,289,2,05/11/2013,582,1,1,0,0,6652
354255,905,3,29/05/2013,1395,1,1,0,0,11483
398828,85,1,18/08/2014,1105,1,1,0,1,10403
482924,979,7,02/11/2014,0,0,0,0,0,0
150743,499,2,13/01/2015,741,1,1,0,0,7326
678583,706,6,13/07/2013,606,1,0,0,0,5702
517423,907,5,12/04/2013,829,1,1,0,0,7731
338991,1092,4,01/05/2014,0,0,1,a,0,0
197645,27,2,03/09/2013,1059,1,0,0,1,7913
225394,407,7,04/08/2013,0,0,0,0,0,0
24098,971,5,28/03/2014,781,1,0,0,0,6610
473083,767,5,16/05/2014,700,1,0,0,0,6149
109318,1106,1,04/02/2013,739,1,1,0,0,7897
518839,342,7,15/02/2015,0,0,0,0,0,0
564584,697,2,13/01/2015,1017,1,1,0,0,9466
404007,326,6,07/12/2013,462,1,0,0,0,4698
183489,756,2,15/04/2014,2787,1,1,0,1,18807
271331,676,6,21/02/2015,1348,1,0,0,0,9085
654718,933,2,10/02/2015,868,1,0,0,1,6675
626520,150,7,25/08/2013,0,0,0,0,0,0
182852,894,3,13/03/2013,962,1,0,0,0,6904
214862,1020,6,23/02/2013,1214,1,0,0,0,9593
559520,469,5,31/07/2015,1868,1,1,0,1,15625
283625,27,3,29/01/2014,753,1,0,0,0,5938
106233,880,1,10/11/2014,927,1,1,0,0,9096
608587,912,1,09/12/2013,847,1,0,0,0,7718
84055,786,6,20/12/2014,285,1,0,0,0,2834
671292,970,5,12/12/2014,401,1,0,0,0,3812
661256,891,4,15/08/2013,1088,1,1,0,1,9066
223900,3,7,09/03/2014,0,0,0,0,0,0
12081,680,5,02/08/2013,718,1,1,0,1,7084
388533,338,3,11/09/2013,640,1,1,0,0,6510
672101,13,6,20/04/2013,383,1,0,0,0,3838
99655,490,3,26/03/2014,960,1,0,0,0,7022
604922,705,3,03/07/2013,1028,1,1,0,0,9466
608007,216,7,05/04/2015,0,0,0,0,0,0
107077,69,5,27/03/2015,1174,1,0,0,0,8942
335829,549,1,17/03/2014,616,1,1,0,0,6768
49496,1055,4,04/04/2013,906,1,0,0,1,6996
388762,406,4,07/08/2014,510,1,1,0,1,5498
626545,10,4,19/09/2013,538,1,0,0,0,4487
576808,171,7,11/08/2013,0,0,0,0,0,0
580506,982,2,25/11/2014,796,1,1,0,0,8345
670141,127,1,02/06/2014,896,1,1,0,0,9820
611096,161,5,10/04/2015,808,1,0,0,1,7334
223232,516,5,25/04/2014,582,1,0,0,1,5341
340254,1031,4,25/04/2013,405,1,1,0,0,4313
320434,939,2,04/11/2014,653,1,1,0,0,7089
358592,1035,5,19/04/2013,522,1,0,0,0,4825
77553,1037,1,04/03/2013,1144,1,1,0,0,10961
276238,138,3,25/02/2015,622,1,0,0,0,5486
662872,89,5,23/05/2014,655,1,1,0,0,6551
518916,19,5,22/03/2013,753,1,1,0,0,7263
550608,479,1,09/03/2015,1191,1,0,0,0,8979
281139,777,3,05/02/2014,332,1,1,0,0,3893
538818,140,3,15/07/2015,1126,1,1,0,0,9973
295705,880,1,28/10/2013,740,1,0,0,1,5757
489682,68,2,14/04/2015,1018,1,1,0,1,9030
233056,1095,6,26/07/2014,467,1,0,0,0,4252
249702,866,5,13/02/2015,496,1,0,0,0,5349
6094,738,3,02/04/2014,625,1,1,0,0,7109
447591,687,7,19/10/2014,0,0,0,0,0,0
632940,896,5,26/07/2013,950,1,0,0,1,7532
145538,732,6,23/11/2013,409,1,0,0,0,4161
70012,624,5,10/04/2015,657,1,0,0,1,6099
102433,140,5,25/07/2014,807,1,0,0,0,6784
17929,577,6,15/03/2014,515,1,0,0,0,4991
134115,527,5,20/09/2013,903,1,0,0,0,7517
414801,670,6,27/06/2015,594,1,0,0,0,5999
30433,587,2,13/08/2013,844,1,1,0,1,8224
478706,465,5,22/05/2015,658,1,1,0,0,6550
122861,328,2,23/04/2013,564,1,1,0,0,5756
125669,346,3,01/01/2014,0,0,0,a,1,0
46555,667,2,26/02/2013,604,1,0,0,0,5078
536887,271,1,28/01/2013,754,1,0,0,0,5638
308902,694,2,09/07/2013,701,1,0,0,0,6018
618476,1072,7,27/04/2014,0,0,0,0,0,0
44984,870,5,06/03/2015,829,1,1,0,0,7816
635705,588,5,22/03/2013,722,1,1,0,0,6779
534967,1107,2,12/05/2015,537,1,0,0,0,4870
32679,193,6,23/08/2014,586,1,0,0,0,5494
475926,373,5,01/02/2013,276,1,0,0,0,3467
174116,530,3,17/06/2015,844,1,1,0,0,8626
74904,1102,4,16/07/2015,637,1,1,0,0,6584
2897,562,4,23/04/2015,2759,1,0,0,0,15876
270680,180,2,21/01/2014,851,1,1,0,0,8261
427125,648,1,13/04/2015,721,1,1,0,0,8288
700049,402,6,28/03/2015,650,1,0,0,0,6718
489909,254,4,08/05/2014,258,1,1,0,0,3045
90709,560,6,24/01/2015,1708,1,0,0,0,12273
408193,572,5,20/09/2013,489,1,0,0,0,4654
478758,802,4,04/04/2013,442,1,0,0,1,4395
310330,25,6,28/12/2013,1405,1,0,0,0,10823
531613,901,3,04/09/2013,590,1,0,0,0,5130
19285,754,4,28/11/2013,1151,1,0,0,0,9745
182403,209,4,17/04/2014,925,1,1,0,1,8583
183838,523,3,02/10/2013,2252,1,0,0,1,16394
147649,416,5,29/11/2013,1500,1,0,0,0,11763
226844,309,3,03/12/2014,646,1,1,0,0,7858
569973,707,4,31/01/2013,938,1,0,0,0,8107
356873,434,1,18/03/2013,766,1,1,0,0,8217
564247,843,7,27/10/2013,0,0,0,0,0,0
221808,877,1,13/10/2014,664,1,0,0,1,5506
43090,384,5,14/02/2014,988,1,0,0,0,8151
426762,527,7,28/04/2013,0,0,0,0,0,0
134441,601,7,17/03/2013,0,0,0,0,0,0
11418,773,7,08/09/2013,0,0,0,0,0,0
424105,305,6,10/08/2013,489,1,0,0,1,4642
317701,9,7,11/08/2013,0,0,0,0,0,0
373720,477,6,15/06/2013,408,1,0,0,0,3907
472236,979,1,30/06/2014,1116,1,1,0,0,11808
402877,748,4,13/02/2014,435,1,0,0,0,4376
231277,848,3,08/05/2013,743,1,0,0,0,5977
224557,1061,5,17/04/2015,644,1,1,0,0,6640
582290,919,5,19/06/2015,700,1,1,0,0,6862
159459,464,5,27/02/2015,1118,1,0,0,0,8841
171595,465,1,25/05/2015,0,0,0,a,0,0
15979,370,3,18/12/2013,795,1,1,0,0,10272
213238,380,6,08/02/2014,1123,1,0,0,0,9065
692979,88,6,04/10/2014,300,1,0,0,0,2813
76943,265,3,14/01/2015,536,1,1,0,0,5652
153374,964,7,20/07/2014,0,0,0,0,0,0
615386,911,4,16/01/2014,740,1,0,0,0,5930
595458,997,3,17/09/2014,355,1,1,0,0,4108
471470,260,4,08/05/2014,915,1,1,0,0,8337
416484,1093,4,12/09/2013,889,1,1,0,0,7744
462702,533,5,15/05/2015,1134,1,0,0,0,9568
242673,832,6,28/03/2015,666,1,0,0,0,6605
264817,666,7,07/09/2014,0,0,0,0,0,0
498999,121,5,24/01/2014,601,1,1,0,0,6064
705459,785,5,13/06/2014,538,1,0,0,0,4904
304441,563,5,06/12/2013,758,1,1,0,0,7619
560743,242,4,02/10/2014,492,1,1,0,0,5459
308388,828,6,13/12/2014,440,1,0,0,0,4568
7987,888,1,19/08/2013,667,1,0,0,0,5485
21603,27,7,01/06/2014,0,0,0,0,0,0
42874,581,1,28/10/2013,563,1,0,0,0,4890
25374,1077,5,05/07/2013,555,1,1,0,0,5696
98812,622,1,10/03/2014,418,1,0,0,0,4138
674685,401,3,31/12/2014,271,1,0,0,1,2669
90922,962,2,04/06/2013,1180,1,1,0,0,10288
469349,673,4,26/03/2015,520,1,0,0,0,4801
276789,863,3,04/12/2013,1114,1,1,0,0,10572
564169,682,1,25/11/2013,1847,1,0,0,0,11967
198746,544,5,26/12/2014,0,0,0,c,1,0
421549,347,2,19/05/2015,397,1,1,0,0,4941
361399,898,6,08/02/2014,219,1,0,0,0,2054
88328,495,7,13/01/2013,0,0,0,0,0,0
108037,22,4,05/12/2013,646,1,1,0,0,7423
243123,373,6,15/02/2014,351,1,0,0,0,3779
106930,536,1,08/07/2013,804,1,0,0,0,6762
312848,894,2,12/05/2015,906,1,0,0,0,7338
212624,257,6,13/09/2014,375,1,0,0,0,3500
608107,384,3,10/09/2014,887,1,0,0,0,7083
220636,533,2,08/07/2014,776,1,0,0,0,6533
385954,744,3,20/03/2013,842,1,1,0,0,7860
278376,872,1,06/01/2014,1021,1,1,0,1,10450
131146,509,4,06/02/2014,561,1,1,0,0,5867
707879,531,4,06/03/2014,622,1,1,0,1,6448
571006,1102,3,22/05/2013,619,1,0,0,1,5332
591676,156,7,23/02/2014,0,0,0,0,0,0
683644,960,6,25/05/2013,494,1,0,0,0,4515
603332,556,5,24/07/2015,688,1,0,0,1,6024
511583,849,3,04/09/2013,741,1,0,0,0,5916
386527,762,3,30/07/2014,380,1,1,0,0,4450
67956,732,5,24/05/2013,590,1,0,0,0,5466
456461,520,3,26/03/2014,369,1,0,0,0,3792
486989,663,2,12/11/2013,561,1,0,0,0,4972
81570,532,6,02/08/2014,1030,1,0,0,0,8925
10953,651,5,27/12/2013,953,1,0,0,1,8472
239637,60,7,18/05/2014,0,0,0,0,0,0
330371,698,3,12/06/2013,1756,1,0,0,0,12135
660694,891,4,23/05/2013,844,1,0,0,0,6567
159026,49,6,07/06/2014,588,1,0,0,0,6553
642153,95,7,21/12/2014,0,0,0,0,0,0
256501,943,1,29/06/2015,701,1,1,0,1,8693
